他山之石	ta shan zhi shi
仗义执言	zhang yi zhi yan
仗义疏财	zhang yi shu cai
仗势欺人	zhang shi qi ren
付之一炬	fu zhi yi ju
付之一笑	fu zhi yi xiao
付之东流	fu zhi dong liu
付诸一炬	fu zhu yi ju
付诸东流	fu zhu dong liu
代人受过	dai ren shou guo
代代相传	dai dai xiang chuan
令人作呕	ling ren zuo ou
令人发指	ling ren fa zhi
令人吃惊	ling ren chi jing
令人喷饭	ling ren pen fan
令人寒心	ling ren han xin
令人捧腹	ling ren peng fu
令人注目	ling ren zhu mu
令人满意	ling ren man yi
令人生畏	ling ren sheng wei
令人痛心	ling ren tong xin
令人瞩目	ling ren zhu mu
令人神往	ling ren shen wang
令人羡慕	ling ren xian mu
令人钦佩	ling ren qin pei
令行禁止	ling xing jin zhi
以一当十	yi yi dang shi
以一当百	yi yi dang bai
以人为本	yi ren wei ben
以人为镜	yi ren wei jing
以假乱真	yi jia luan zhen
以偏概全	yi pian gai quan
以势压人	yi shi ya ren
以勤补拙	yi qin bu zhuo
以卵击石	yi luan ji shi
以卵投石	yi luan tou shi
以备万一	yi bei wan yi
以大欺小	yi da qi xiao
以守为攻	yi shou wei gong
以寡敌众	yi gua di zhong
以小见大	yi xiao jian da
以少胜多	yi shao sheng duo
以己度人	yi ji duo ren
以弱胜强	yi ruo sheng qiang
以强凌弱	yi qiang ling ruo
以强欺弱	yi qiang qi ruo
以德报德	yi de bao yu
以德报怨	yi de bao yuan
以德服人	yi de fu ren
以怨报德	yi yuan bao de
以攻为守	yi gong wei shou
以权谋私	yi quan mou si
以柔克刚	yi rou ke gang
以正视听	yi zheng shi ting
以此类推	yi ci lei tui
以毒攻毒	yi du gong du
以点带面	yi dian dai mian
以牙还牙	yi ya huan ya
以理服人	yi li fu ren
以眼还眼	yi yan huan yan
以礼相待	yi li xiang dai
以管窥豹	yi guan kui bao
以绝后患	yi jue hou huan
以观后效	yi guan hou xiao
以讹传讹	yi e chuan e
以貌取人	yi mao qu ren
以身作则	yi shen zuo ze
以身殉国	yi sheng xun guo
以身殉职	yi shen xun zhi
以身试法	yi shen shi fa
以身试险	yi shen shi xian
以退为进	yi tui wei jin
以逸待劳	yi yi dai lao
以邻为壑	yi lin wei he
以防万一	yi fang wan yi
以防不测	yi fang bu ce
以防未然	yi fang wei ran
仪态万千	yi tai wan qian
仪表堂堂	yi biao tang tang
仰人鼻息	yang ren bi xi
仰天大笑	yang tian da xiao
仰面朝天	yang mian chao tian
价值连城	jia zhi lian cheng
价廉物美	jia lian wu mei
任人唯亲	ren ren wei qin
任人唯贤	ren ren wei xian
任人宰割	ren ren zai ge
任人摆布	ren ren bai bu
任劳任怨	ren lao ren yuan
任怨任劳	ren yuan ren lao
任重道远	ren zhong dao yuan
休养生息	xiu yang sheng xi
休戚与共	xiu qi yu gong
休戚相关	xiu qi xiang guan
众叛亲离	zhong pan qin li
众口一词	zhong kou yi ci
众口同声	zhong kou tong sheng
众口纷纭	zhong kou fen yun
众口难调	zhong kou nan tiao
众志成城	zhong zhi cheng cheng
众怒难犯	zhong nu nan fan
众所共知	zhong suo gong zhi
众所周知	zhong suo zhou zhi
众所瞩目	zhong suo zhu mu
众星拱月	zhong xing gong yue
众星捧月	zhong xing peng yue
众望所归	zhong wang suo gui
众目共睹	zhong mu gong du
众目睽睽	zhong mu kui kui
众矢之的	zhong shi zhi di
众说纷纭	zhong shuo fen yun
优哉游哉	you zai you zai
优柔寡断	you rou gua duan
优胜劣败	you sheng lie bai
会心一笑	hui xin yi xiao
传为佳话	chuan wei jia hua
传为笑柄	chuan wei xiao bing
传为笑谈	chuan wei xiao tan
传为美谈	chuan wei mei tan
传宗接代	chuan zong jie dai
传道授业	chuan dao shou ye
伤天害理	shang tian hai li
伤筋动骨	shang jin dong gu
伤风败俗	shang feng bai su
伯乐相马	bo le xiang ma
伯仲之间	bo zhong zhi jian
伶牙俐齿	ling ya li chi
伶牙利齿	ling ya li chi
似懂非懂	si dong fei dong
似是而非	si shi er fei
似曾相识	si ceng xiang shi
似笑非笑	si xiao fei xiao
低三下四	di san xia si
低人一等	di ren yi deng
低声下气	di sheng xia qi
低声细语	di sheng xi yu
低头丧气	di tou sang qi
低头哈腰	di tou ha yao
低头认罪	di tou ren zui
低眉顺眼	di mei shun yan
体察民情	ti cha min qing
体无完肤	ti wu wan fu
体贴入微	ti tie ru wei
何乐不为	he le bu wei
何去何从	he qu he cong
何必当初	he bi dang chu
余味无穷	yu wei wu qiong
余音绕梁	yu yin rao liang
余音缭绕	yu yin liao rao
余音袅袅	yu yin niao niao
佛口蛇心	fo kou she xin
作壁上观	zuo bi shang guan
作奸犯科	zuo jian fan ke
作威作福	zuo wei zuo fu
作恶多端	zuo e duo duan
作法自毙	zuo fa zi bi
作茧自缚	zuo jian zi fu
作贼心虚	zuo zei xin xu
你争我夺	ni zheng wo duo
你来我往	ni lai wo wang
你死我活	ni si wo huo
你追我赶	ni zhui wo gan
侃侃而谈	kan kan er tan
例行公事	li xing gong shi
供不应求	gong bu ying qiu
供认不讳	gong ren bu hui
供过于求	gong guo yu qiu
依依不舍	yi yi bu she
依依惜别	yi yi xi bie
依山傍水	yi shan bang shui
依此类推	yi ci lei tui
依然如故	yi ran ru gu
依然故我	yi ran gu wo
侠肝义胆	xia gan yi dan
侧目而视	ce mu er shi
便宜行事	bian yi xing shi
促膝谈心	cu xi tan xin
俗不可耐	su bu ke nai
保家卫国	bao jia wei guo
信以为真	xin yi wei zhen
信口开河	xin kou kai he
信口胡言	xin kou hu yan
信口胡说	xin kou hu shuo
信口雌黄	xin kou ci huang
信心十足	xin xin shi zu
信手拈来	xin shou nian lai
信誓旦旦	xin shi dan dan
信马由缰	xin ma you jiang
修修补补	xiu xiu bu bu
修心养性	xiu xin yang xing
修身养性	xiu shen yang xing
俯拾即是	fu shi ji shi
俯拾皆是	fu shi jie shi
俯首听命	fu shou ting ming
俯首帖耳	fu shou tie er
俯首贴耳	fu shou tie er
倒打一耙	dao da yi pa
倒背如流	dao bei ru liu
倒行逆施	dao xing ni shi
倚势欺人	yi shi qi ren
倚强凌弱	yi qiang ling ruo
倚老卖老	yi lao mai lao
借刀杀人	jie dao sha ren
借古喻今	jie gu yu jin
借古讽今	jie gu feng jin
借坡下驴	jie po xia lu
借尸还魂	jie shi huan hun
借故推辞	jie gu tui ci
借花献佛	jie hua xian fo
借酒浇愁	jie jiu jiao chou
借题发挥	jie ti fa hui
债台高筑	zhai tai gao zhu
倾囊相助	qing nang xiang zhu
倾国倾城	qing guo qing cheng
倾家荡产	qing jia dang chan
倾巢出动	qing chao chu dong
倾巢而出	qing chao er chu
倾注全力	qing zhu quan li
倾盆大雨	qing pen da yu
偃旗息鼓	yan qi xi gu
假仁假义	jia ren jia yi
假公济私	jia gong ji si
假戏真做	jia xi zhen zuo
偏听偏信	pian ting piang xin
做贼心虚	zuo zei xin xu
停滞不前	ting zhi bu qian
健步如飞	jian bu ru fei
偶一为之	ou yi wei zhi
偷偷摸摸	tou tou mo mo
偷天换日	tou tian huan ri
偷工减料	tou gong jian liao
偷梁换柱	tou liang huan zhu
偷鸡摸狗	tou ji mo gou
催人泪下	cui ren lei xia
傲慢不逊	ao man bu xun
傲慢无礼	ao man wu li
傲然屹立	ao ran yi li
傲然挺立	ao ran ting li
傻里傻气	sha li sha qi
像模像样	xiang mo xiang yang
僧多粥少	seng duo zhou shao
儿女情长	er nu qing chang
充耳不闻	chong er bu wen
先人后己	xian ren hou ji
先入为主	xian ru wei zhu
先入之见	xian ru zhi jian
先发制人	xian fa zhi ren
先声夺人	xian sheng duo ren
先天不足	xian tian bu zu
先斩后奏	xian zhan hou zou
先来后到	xian lai hou dao
先睹为快	xian du wei kuai
先知先觉	xian zhi xian jue
先礼后兵	xian li hou bing
先苦后甜	xian ku hou tian
先见之明	xian jian zhi ming
光天化日	guang tian hua ri
光宗耀祖	guang zong yao zu
光彩夺目	guang cai duo mu
光怪陆离	guang guai lu li
光明大道	guang ming da dao
光明正大	guang ming zheng da
光明磊落	guang ming lei luo
光芒万丈	guang mang wan zhang
光芒四射	guang mang si she
光说不练	guang shuo bu lian
光辉灿烂	guang hui can lan
光阴似箭	guang yin si jian
光阴如箭	guang yin ru jian
光阴荏苒	guang yin ren ran
克勤克俭	ke qin ke jian
克己奉公	ke ji feng gong
克敌制胜	ke di zhi sheng
兔死狐悲	tu si hu bei
兔死狗烹	tu si gou peng
党同伐异	dang tong fa yi
兢兢业业	jing jing ye ye
入不敷出	ru bu fu chu
入乡问俗	ru xiang wen su
入乡随俗	ru xiang sui su
入土为安	ru tu wei an
入情入理	ru qing ru li
入木三分	ru mu san fen
全军覆没	quan jun fu mo
全军覆灭	quan jun fu mie
全力以赴	quan li yi fu
全心全意	quan xin quan yi
全盘托出	quan pan tuo chu
全神贯注	quan shen guan zhu
八仙过海	ba xian guo hai
八拜之交	ba bai zhi jiao
八方呼应	ba fang hu ying
八方支援	ba fang zhi yuan
八面威风	ba mian wei feng
八面玲珑	ba mian ling long
公之于众	gong zhi yu zhong
公事公办	gong shi gong ban
公子哥儿	gong zi ge er
公平交易	gong ping jiao yi
公平合理	gong ping he li
公平无私	gong ping wu si
公平正直	gong ping zheng zhi
公报私仇	gong bao si chou
公正不阿	gong zheng bu e
公正严明	gong zheng yan ming
公正廉明	gong zheng lian ming
公正廉洁	gong zheng lian jie
公正无私	gong zheng wu si
公私兼顾	gong si jian gu
公私分明	gong si fen ming
公而忘私	gong er wang si
公诸于世	gong zhu yu shi
六亲不认	liu qin bu ren
六根清净	liu gen qing jing
六畜兴旺	liu chu xing wang
六神无主	liu shen wu zhu
关怀备至	guan huai bei zhi
关门大吉	guan men da ji
兴利除弊	xing li chu bi
兴味索然	xing wei suo ran
兴妖作怪	xing yao zuo guai
兴家立业	xing jia li ye
兴师动众	xing shi dong zhong
兴师问罪	xing shi wen zui
兴旺发达	xing wang fa da
兴致勃勃	xing zhi bo bo
兴致索然	xing zhi suo ran
兴趣盎然	xing qu ang ran
兴风作浪	xing feng zuo lang
兴高采烈	xing gao cai lie
兵不厌诈	bing bu yan zha
兵不血刃	bing bu xue ren
兵临城下	bing lin cheng xia
兵多将广	bing duo jiang guang
兵强马壮	bing qiang ma zhuang
兵戎相见	bing rong xiang jian
兵荒马乱	bing huang ma luan
兵贵神速	bing gui shen su
其乐无穷	qi le wu qiong
其乐融融	qi le rong rong
其味无穷	qi wei wu qiong
其貌不扬	qi mao bu yang
养儿防老	yang er fang lao
养家糊口	yang jia hu kou
养尊处优	yang zun chu you
养生之道	yang sheng zhi dao
养精蓄锐	yang jing xu rui
养老送终	yang lao song zhong
养虎为患	yang hu wei huan
养虎遗患	yang hu yi huan
兼容并包	jian rong bing bao
兼容并蓄	jian rong bing xu
兼收并蓄	jian shou bing xu
兼而有之	jian er you zhi
内外交困	nei wai jiao kun
内外勾结	nei wai gou jie
内外夹击	nei wai jia ji
内外夹攻	nei wai jia gong
内外有别	nei wai you bie
内忧外患	nei you wai huan
再三再四	zai san zai si
再接再厉	zai jie zai li
再生父母	zai sheng fu mu
冒冒失失	mao mao shi shi
冒名顶替	mao ming ding ti
军令如山	jun ling ru shan
冠冕堂皇	guan mian tang huang
冠盖云集	guan gai yun ji
冤假错案	yuan jia cuo an
冤冤相报	yuan yuan xiang bao
冤家对头	yuan jia dui tou
冤家路窄	yuan jia lu zhai
冥思苦想	ming si ku xiang
冥顽不化	ming wan bu hua
冥顽不灵	ming wan bu ling
冰天雪地	bing tian xue di
冰山一角	bing shan yi jiao
冰消瓦解	bing xiao wa jie
冰清玉洁	bing qing yu jie
冰雪聪明	bing xue cong ming
冲口而出	chong kou er chu
冲昏头脑	chong hun tou nao
冲锋陷阵	chong feng xian zhen
决一死战	jue yi si zhan
决一胜负	jue yi sheng fu
决胜千里	jue sheng qian li
冷冷清清	leng leng qing qing
冷嘲热讽	leng chao re feng
冷暖自知	leng nuan zi zhi
冷眼旁观	leng yan pang guan
冷眼相待	leng yan xiang dai
冷若冰霜	leng ruo bing shuang
冷血动物	leng xue dong wu
冷言冷语	leng yan leng yu
冷酷无情	leng ku wu qing
凄风苦雨	qi feng ku yu
凉了半截	liang le ban jie
凛然正气	lin ran zheng qi
几次三番	ji ci san fan
凡夫俗子	fan fu su zi
凤毛麟角	feng mao lin jiao
凭空捏造	ping kong nie zao
凯旋而归	kai xuan er gui
凶多吉少	xiong duo ji shao
凶相毕露	xiong xiang bi lu
凶神恶煞	xiong shen e sha
凹凸不平	ao tu bu ping
出乎意外	chu hu yi wai
出乎意料	chu hu yi liao
出乎预料	chu hu yu liao
出于无奈	chu yu wu nai
出人头地	chu ren tou di
出人意外	chu ren yi wai
出人意料	chu ren yi liao
出其不意	chu qi bu yi
出口伤人	chu kou shang ren
出口成章	chu kou cheng zhang
出头之日	chu tou zhi ri
出头露面	chu tou lu mian
出奇制胜	chu qi zhi sheng
出尔反尔	chu er fan er
出师不利	chu shi bu li
出水芙蓉	chu shui fu rong
出没无常	chu mo wu chang
出生入死	chu sheng ru si
出神入化	chu shen ru hua
出类拔萃	chu lei ba cui
出言不逊	chu yan bu xun
出谋划策	chu mou hua ce
出谋献策	chu mou xian ce
击中要害	ji zhong yao hai
凿壁借光	zao bi jie guang
凿壁偷光	zao bi tou guang
刀下留人	dao xia liu ren
刀光剑影	dao guang jian ying
刀光血影	dao guang xue ying
刀山火海	dao shan huo hai
刀枪不入	dao qiang bu ru
刀枪入库	dao qiang ru ku
刀耕火种	dao geng huo zhong
刁钻古怪	diao zuan gu guai
分一杯羹	fen yi bei geng
分内之事	fen nei zhi shi
分化瓦解	fen hua wa jie
分崩离析	fen beng li xi
分工合作	fen gong he zuo
分庭抗礼	fen ting kang li
分文不值	fen wen bu zhi
分文不取	fen wen bu qu
分毫不差	fen hao bu cha
分秒必争	fen miao bi zheng
分而治之	fen er zhi zhi
分道扬镳	fen dao yang biao
分门别类	fen men bie lei
切中时弊	qie zhong shi bi
切中要害	qie zhong yao hai
切合实际	qie he shi ji
切肤之痛	qie fu zhi tong
切身体会	qie shen ti hui
切齿痛恨	qie chi tong hen
刎颈之交	wen jing zhi jiao
刚愎自用	gang bi zi yong
刚柔相济	gang rou xiang ji
刚正不阿	gang zheng bu e
刚正无私	gang zheng wu si
刚直不阿	gang zhi bu e
初出茅庐	chu chu mao lu
初来乍到	chu lai zha dao
初生之犊	chu sheng zhi du
初露头角	chu lu tou jiao
初露锋芒	chu lu feng mang
删繁就简	shan fan jiu jian
判若两人	pan ruo liang ren
刨根究底	pao gen jiu di
刨根问底	pao gen wen di
利令智昏	li ling zhi hun
利害攸关	li hai you guan
利害相关	li hai xiang guan
利欲熏心	li yu xun xin
别具一格	bie ju yi ge
别具匠心	bie ju jiang xin
别具慧眼	bie ju hui yan
别出心裁	bie chu xin cai
别出新意	bie chu xin yi
别别扭扭	bie bie niu niu
别开生面	bie kai sheng mian
别无二致	bie wu er zhi
别无出路	bie wu chu lu
别无所求	bie wu suo qiu
别无选择	bie wu xuan ze
别有企图	bie you qi tu
别有天地	bie you tian di
别有洞天	bie you dong tian
别有用心	bie you yong xin
别有风味	bie you feng wei
别来无恙	bie lai wu yang
别树一帜	bie shu yi zhi
刮目相待	gua mu xiang dai
刮目相看	gua mu xiang kan
到处碰壁	dao chu peng bi
到此为止	dao ci wei zhi
刻不容缓	ke bu rong huan
刻画入微	ke hua ru wei
刻舟求剑	ke zhou qiu jian
刻苦耐劳	ke ku nai lao
刻苦钻研	ke ku zuan yan
刻骨仇恨	ke gu chou hen
刻骨铭心	ke gu ming xin
削足适履	xue zu shi lu
前仆后继	qian pu hou ji
前仰后合	qian yang hou he
前俯后仰	qian fu hou yang
前倨后恭	qian ju hou gong
前前后后	qian qian hou hou
前功尽弃	qian gong jin qi
前呼后应	qian hu hou ying
前呼后拥	qian hu hou yong
前因后果	qian yin hou guo
前思后想	qian si hou xiang
前所未有	qian suo wei you
前所未闻	qian suo wei wen
前无古人	qian wu gu ren
前程万里	qian cheng wan li
前程似锦	qian cheng si jin
前程远大	qian cheng yuan da
前赴后继	qian fu hou ji
前车之鉴	qian che zhi jian
前车可鉴	qian che ke jian
前途未卜	qian tu wei bu
前途渺茫	qian tu miao mang
剑拔弩张	jian ba nu zhang
剥茧抽丝	bo jian chou si
剪草除根	jian cao chu gen
割据一方	ge ju yi fang
劈头盖脑	pi tou gai nao
劈头盖脸	pi tou gai lian
劈荆斩棘	pi jing zhan ji
劈里啪啦	pi li pa la
力不从心	li bu cong xin
力不能及	li bu neng ji
力不能支	li bu neng zhi
力争上游	li zheng shang you
力大无穷	li da wu qiong
力所不及	li suo bu ji
力所能及	li suo neng ji
力挽狂澜	li wan kuang lan
力排众议	li pai zhong yi
力竭声嘶	li jie sheng si
力透纸背	li tou zhi bei
劝善惩恶	quan shan cheng e
功亏一篑	gong kui yi kui
功名利禄	gong ming li lu
功德圆满	gong de yuan man
功德无量	gong de wu liang
功成名就	gong cheng ming jiu
功成身退	gong cheng shen tui
功败垂成	gong bai chui cheng
功过是非	gong guo shi fei
功高盖世	gong gao gai shi
功高震主	gong gao zhen zhu
加油添醋	jia you tian cu
劣迹昭著	lie ji zhao zhu
动之以情	dong zhi yi qing
动人心弦	dong ren xin xian
动人心魄	dong ren xin po
动如脱兔	dong ru tuo tu
动手动脚	dong shou dong jiao
动荡不安	dong dang bu an
动荡不定	dong dang bu ding
动辄得咎	dong zhe de jiu
动魄惊心	dong po jing xin
助人为乐	zhu ren wei le
助纣为虐	zhu zhou wei nue
劫后余生	jie hou yu sheng
劫富济贫	jie fu ji pin
励精图治	li jing tu zhi
劳师动众	lao shi dong zhong
劳民伤财	lao min shang cai
劳燕分飞	lao yan fen fei
劳而无功	lao er wu gong
劳苦功高	lao ku gong gao
劳逸结合	lao yi jie he
势不两立	shi bu liang li
势不可当	shi bu ke dang
势不可挡	shi bu ke dang
势不容缓	shi bu rong huan
势在必行	shi zai bi xing
势均力敌	shi jun li di
势如水火	shi ru shui huo
势如破竹	shi ru po zhu
勃然变色	bo ran bian se
勃然大怒	bo ran da nu
勇往直前	yong wang zhi qian
勇猛果敢	yong meng guo gan
勉为其难	mian wei qi nan
勤俭持家	qin jian chi jia
勤俭节约	qin jian jie yue
勤劳勇敢	qin lao yong gan
勤勤恳恳	qin qin ken ken
勤学好问	qin xue hao wen
勤学苦练	qin xue ku zh
勤工俭学	qin gong jian xue
勤能补拙	qin neng bu zhuo
勾心斗角	gou xin dou jiao
勾肩搭背	gou jian da bei
包办代替	bao ban dai ti
包罗万象	bao luo wan xiang
包藏祸心	bao cang huo xin
匆匆忙忙	cong cong mang mang
化为乌有	hua wei wu you
化为泡影	hua wei pao ying
化为灰烬	hua wei hui jin
化敌为友	hua di wei you
化整为零	hua zheng wei ling
化险为夷	hua xian wei yi
化零为整	hua ling wei zheng
匠心独具	jiang xin du ju
匠心独运	jiang xin du yun
匪夷所思	fei yi suo si
匹夫之勇	pi fu zhi yong
匹夫有责	pi fu you ze
区区小事	qu qu xiao shi
十万火急	shi wan huo ji
十之八九	shi zhi ba jiu
十全十美	shi quan shi mei
十字街头	shi zi jie tou
十字路口	shi zi lu kou
十室九空	shi shi jiu kong
